userId,courseId,currentScore,finalScore,currentGrade,finalGrade,courseAvgGrade,teacherId,teacherName,courseCode,CS 124,CS 124 Average,CS 165,CS 165 Average,CS 235,CS 235 Average,Core Average
42044,28376,83.56,35.62,B,F,29.34,38869,Dane Christensen,CS124,83.56,29.34,,,,,83.56
95715,28376,96.26,46.21,A,F,29.34,38869,Dane Christensen,CS124,96.26,29.34,,,,,96.26
92945,28376,60,2.18,D-,F,29.34,38869,Dane Christensen,CS124,60,29.34,,,,,60
62471,28376,94.87,44.72,A,F,29.34,38869,Dane Christensen,CS124,94.87,29.34,,,,,94.87
10577,28376,6.14,4.91,F,F,29.34,38869,Dane Christensen,CS124,6.14,29.34,,,,,6.14
97205,28376,0,0,F,F,29.34,38869,Dane Christensen,CS124,0,29.34,,,,,0
93763,28372,82.29,67.67,B-,D+,49.5586,38996,Kristi Hansen,CS124,82.29,49.5586,,,,,82.29
2717,28372,73.6,60.21,C,D-,49.5586,38996,Kristi Hansen,CS124,73.6,49.5586,,,,,73.6
92725,28372,0,0,F,F,49.5586,38996,Kristi Hansen,CS124,0,49.5586,,,,,0
96525,28372,103.33,83.7,A,B,49.5586,38996,Kristi Hansen,CS124,103.33,49.5586,,,,,103.33
97279,28372,98.24,84.49,A,B,49.5586,38996,Kristi Hansen,CS124,98.24,49.5586,,,,,98.24
25712,28372,44.46,36.57,F,F,49.5586,38996,Kristi Hansen,CS124,44.46,49.5586,,,,,44.46
92905,28372,104.81,90.14,A,A-,49.5586,38996,Kristi Hansen,CS124,104.81,49.5586,,,,,104.81
74911,28372,0,0,F,F,49.5586,38996,Kristi Hansen,CS124,0,49.5586,,,,,0
62863,28372,100.31,86.27,A,B,49.5586,38996,Kristi Hansen,CS124,100.31,49.5586,,,,,100.31
57851,28372,38.96,33.26,F,F,49.5586,38996,Kristi Hansen,CS124,38.96,49.5586,,,,,38.96
56307,28372,35.57,29.1,F,F,49.5586,38996,Kristi Hansen,CS124,35.57,49.5586,,,,,35.57
81231,28372,71.56,58.41,C-,F,49.5586,38996,Kristi Hansen,CS124,71.56,49.5586,,,,,71.56
89613,28372,0,0,F,F,49.5586,38996,Kristi Hansen,CS124,0,49.5586,,,,,0
68083,28372,99.47,80.61,A,B-,49.5586,38996,Kristi Hansen,CS124,99.47,49.5586,,,,,99.47
49485,28372,89.09,73.45,B+,C,49.5586,38996,Kristi Hansen,CS124,89.09,49.5586,,,,,89.09
20196,28372,1.63,1.41,F,F,49.5586,38996,Kristi Hansen,CS124,1.63,49.5586,,,,,1.63
96943,28372,97.08,78.43,A,C+,49.5586,38996,Kristi Hansen,CS124,97.08,49.5586,,,,,97.08
100369,28372,53.28,42.92,F,F,49.5586,38996,Kristi Hansen,CS124,53.28,49.5586,,,,,53.28
94367,28372,24.19,9.81,F,F,49.5586,38996,Kristi Hansen,CS124,24.19,49.5586,,,,,24.19
64663,28372,107.6,87.37,A,B+,49.5586,38996,Kristi Hansen,CS124,107.6,49.5586,,,,,107.6
51651,28372,41.99,21.7,F,F,49.5586,38996,Kristi Hansen,CS124,41.99,49.5586,,,,,41.99
12643,28372,98.51,79.65,A,C+,49.5586,38996,Kristi Hansen,CS124,98.51,49.5586,,,,,98.51
94401,28372,76.93,62.27,C,D-,49.5586,38996,Kristi Hansen,CS124,76.93,49.5586,,,,,76.93
17178,28372,111.5,91.19,A,A-,49.5586,38996,Kristi Hansen,CS124,111.5,49.5586,,,,,111.5
53435,28372,47.72,38.1,F,F,49.5586,38996,Kristi Hansen,CS124,47.72,49.5586,,,,,47.72
93713,28372,54.45,44.13,F,F,49.5586,38996,Kristi Hansen,CS124,54.45,49.5586,,,,,54.45
50739,28372,51.86,41.77,F,F,49.5586,38996,Kristi Hansen,CS124,51.86,49.5586,,,,,51.86
89611,28372,29.3,23.53,F,F,49.5586,38996,Kristi Hansen,CS124,29.3,49.5586,,,,,29.3
87867,28372,73.65,60.47,C,D-,49.5586,38996,Kristi Hansen,CS124,73.65,49.5586,,,,,73.65
69727,28372,75.56,61.45,C,D-,49.5586,38996,Kristi Hansen,CS124,75.56,49.5586,,,,,75.56
29373,28372,0,0,F,F,49.5586,38996,Kristi Hansen,CS124,0,49.5586,,,,,0
96559,28372,88.89,72.51,B+,C-,49.5586,38996,Kristi Hansen,CS124,88.89,49.5586,,,,,88.89
57399,28372,90.78,72.91,A-,C-,49.5586,38996,Kristi Hansen,CS124,90.78,49.5586,,,,,90.78
1069,28372,100.22,81.02,A,B-,49.5586,38996,Kristi Hansen,CS124,100.22,49.5586,,,,,100.22
16808,28372,0,0,F,F,49.5586,38996,Kristi Hansen,CS124,0,49.5586,,,,,0
67597,28372,96.46,79.14,A,C+,49.5586,38996,Kristi Hansen,CS124,96.46,49.5586,,,,,96.46
81185,28372,1.05,1.05,F,F,49.5586,38996,Kristi Hansen,CS124,1.05,49.5586,,,,,1.05
86151,28372,86.66,69.76,B,D+,49.5586,38996,Kristi Hansen,CS124,86.66,49.5586,,,,,86.66
80331,28372,78.55,64.08,C+,D,49.5586,38996,Kristi Hansen,CS124,78.55,49.5586,,,,,78.55
30934,28372,0,0,F,F,49.5586,38996,Kristi Hansen,CS124,0,49.5586,,,,,0
96877,28372,43.95,36.51,F,F,49.5586,38996,Kristi Hansen,CS124,43.95,49.5586,,,,,43.95
32810,28372,82.23,67.27,B-,D+,49.5586,38996,Kristi Hansen,CS124,82.23,49.5586,,,,,82.23
88349,28372,93.68,75.48,A,C,49.5586,38996,Kristi Hansen,CS124,93.68,49.5586,,,,,93.68
3827,28372,12.02,10.14,F,F,49.5586,38996,Kristi Hansen,CS124,12.02,49.5586,,,,,12.02
66369,28372,44.04,35.63,F,F,49.5586,38996,Kristi Hansen,CS124,44.04,49.5586,,,,,44.04
53429,28372,45.48,37.45,F,F,49.5586,38996,Kristi Hansen,CS124,45.48,49.5586,,,,,45.48
48957,28372,85.83,69.32,B,D+,49.5586,38996,Kristi Hansen,CS124,85.83,49.5586,,,,,85.83
27694,28372,102.6,88.24,A,B+,49.5586,38996,Kristi Hansen,CS124,102.6,49.5586,,,,,102.6
93353,28372,103.89,89.34,A,B+,49.5586,38996,Kristi Hansen,CS124,103.89,49.5586,,,,,103.89
65351,28372,0,0,F,F,49.5586,38996,Kristi Hansen,CS124,0,49.5586,,,,,0
96113,28370,101.27,68.1,A,D+,46.3128,37950,Luc Comeau,CS124-1,101.27,46.3128,,,,,101.27
6045,28370,0,0,F,F,46.3128,37950,Luc Comeau,CS124-1,0,46.3128,50,82.64864865,,,25
96439,28370,0,0,F,F,46.3128,37950,Luc Comeau,CS124-1,0,46.3128,,,,,0
81317,28370,84.43,56.56,B,F,46.3128,37950,Luc Comeau,CS124-1,84.43,46.3128,,,,,84.43
95583,28370,104.34,70.58,A,C-,46.3128,37950,Luc Comeau,CS124-1,104.34,46.3128,,,,,104.34
80551,28370,82.74,55.43,B-,F,46.3128,37950,Luc Comeau,CS124-1,82.74,46.3128,,,,,82.74
71221,28370,35.79,24.06,F,F,46.3128,37950,Luc Comeau,CS124-1,35.79,46.3128,,,,,35.79
88043,28370,79.11,53.44,C+,F,46.3128,37950,Luc Comeau,CS124-1,100,33.1836,,,,,100
92973,28370,110,74.05,A,C,46.3128,37950,Luc Comeau,CS124-1,110,46.3128,,,,,110
93213,28370,98.78,66.52,A,D,46.3128,37950,Luc Comeau,CS124-1,98.78,46.3128,,,,,98.78
65881,28370,96.07,64.49,A,D,46.3128,37950,Luc Comeau,CS124-1,96.07,46.3128,,,,,96.07
87557,28370,95.28,64.1,A,D,46.3128,37950,Luc Comeau,CS124-1,95.28,46.3128,,,,,95.28
86651,28370,97.28,65.52,A,D,46.3128,37950,Luc Comeau,CS124-1,97.28,46.3128,,,,,97.28
93779,28370,70.31,47.06,C-,F,46.3128,37950,Luc Comeau,CS124-1,70.31,46.3128,,,,,70.31
95621,28370,0,0,F,F,46.3128,37950,Luc Comeau,CS124-1,0,46.3128,,,,,0
94595,28370,105.07,70.88,A,C-,46.3128,37950,Luc Comeau,CS124-1,105.07,46.3128,,,,,105.07
21838,28370,82.48,31.44,B-,F,46.3128,37950,Luc Comeau,CS124-1,82.48,46.3128,,,,,82.48
93801,28370,99.25,66.85,A,D,46.3128,37950,Luc Comeau,CS124-1,99.25,46.3128,,,,,99.25
88465,28370,41.97,28.54,F,F,46.3128,37950,Luc Comeau,CS124-1,41.97,46.3128,,,,,41.97
88459,28370,56.66,37.23,F,F,46.3128,37950,Luc Comeau,CS124-1,56.66,46.3128,,,,,56.66
16029,28370,54.84,36.76,F,F,46.3128,37950,Luc Comeau,CS124-1,54.84,46.3128,,,,,54.84
71699,28370,56.68,37.98,F,F,46.3128,37950,Luc Comeau,CS124-1,56.68,46.3128,,,,,56.68
86533,28370,83.68,56.07,B,F,46.3128,37950,Luc Comeau,CS124-1,83.68,46.3128,,,,,83.68
80639,28370,79.76,53.54,C+,F,46.3128,37950,Luc Comeau,CS124-1,79.76,46.3128,,,,,79.76
94745,28370,14.88,9.74,F,F,46.3128,37950,Luc Comeau,CS124-1,14.88,46.3128,,,,,14.88
94037,28370,86.46,57.97,B,F,46.3128,37950,Luc Comeau,CS124-1,86.46,46.3128,,,,,86.46
86575,28370,16.11,11.53,F,F,46.3128,37950,Luc Comeau,CS124-1,16.11,46.3128,,,,,16.11
58685,28370,50.75,35.07,F,F,46.3128,37950,Luc Comeau,CS124-1,50.75,46.3128,,,,,50.75
23555,28370,73.05,48.71,C,F,46.3128,37950,Luc Comeau,CS124-1,73.05,46.3128,,,,,73.05
96587,28370,98.65,66.45,A,D,46.3128,37950,Luc Comeau,CS124-1,98.65,46.3128,,,,,98.65
93079,28370,105.66,71.06,A,C-,46.3128,37950,Luc Comeau,CS124-1,105.66,46.3128,,,,,105.66
10940,28370,68.64,46.32,D+,F,46.3128,37950,Luc Comeau,CS124-1,68.64,46.3128,,,,,68.64
64871,28370,75.05,50.59,C,F,46.3128,37950,Luc Comeau,CS124-1,75.05,46.3128,,,,,75.05
93169,28370,97.8,65.92,A,D,46.3128,37950,Luc Comeau,CS124-1,97.8,46.3128,,,,,97.8
88027,28370,103.53,69.62,A,D+,46.3128,37950,Luc Comeau,CS124-1,103.53,46.3128,,,,,103.53
73787,28370,0,0,F,F,46.3128,37950,Luc Comeau,CS124-1,0,46.3128,,,,,0
79697,28370,73.34,49.2,C,F,46.3128,37950,Luc Comeau,CS124-1,73.34,46.3128,,,,,73.34
73041,28370,40.47,6,F,F,46.3128,37950,Luc Comeau,CS124-1,40.47,46.3128,,,,,40.47
86619,28370,92.28,61.98,A-,D-,46.3128,37950,Luc Comeau,CS124-1,92.28,46.3128,,,,,92.28
81319,28370,100.02,67.38,A,D+,46.3128,37950,Luc Comeau,CS124-1,100.02,46.3128,,,,,100.02
97223,28370,75.41,49.86,C,F,46.3128,37950,Luc Comeau,CS124-1,75.41,46.3128,,,,,75.41
94015,28370,108.19,73.09,A,C,46.3128,37950,Luc Comeau,CS124-1,108.19,46.3128,,,,,108.19
80051,28370,100.2,67.37,A,D+,46.3128,37950,Luc Comeau,CS124-1,100.2,46.3128,,,,,100.2
67443,28370,73.1,49.31,C,F,46.3128,37950,Luc Comeau,CS124-1,73.1,46.3128,,,,,73.1
94203,28370,71.67,6.15,C-,F,46.3128,37950,Luc Comeau,CS124-1,71.67,46.3128,,,,,71.67
69923,28370,106.07,71.5,A,C-,46.3128,37950,Luc Comeau,CS124-1,106.07,46.3128,,,,,106.07
79507,28370,93.51,62.98,A,D-,46.3128,37950,Luc Comeau,CS124-1,93.51,46.3128,50,77.36842105,,,71.755
53647,28370,80.87,54.21,B-,F,46.3128,37950,Luc Comeau,CS124-1,80.87,46.3128,,,,,80.87
95587,28370,0,0,F,F,46.3128,37950,Luc Comeau,CS124-1,0,46.3128,,,,,0
96483,28370,51.73,34.43,F,F,46.3128,37950,Luc Comeau,CS124-1,51.73,46.3128,,,,,51.73
86119,28368,null,0,null,F,31.9428,39132,Kevin Cook,CS124,null,31.9428,,,,,
64649,28368,63.64,50.91,D,F,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,,,100
72797,28368,70.91,56.73,C-,F,31.9428,39132,Kevin Cook,CS124,100,31.9428,null,36.7614,,,100
79873,28368,78.18,62.55,C+,D-,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,,,100
135973,28368,0,0,F,F,31.9428,39132,Kevin Cook,CS124,0,31.9428,,,,,0
97003,28368,67.27,53.82,D+,F,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,,,100
97179,28368,67.27,53.82,D+,F,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,85,80.57142857,92.5
30072,28368,null,0,null,F,31.9428,39132,Kevin Cook,CS124,null,31.9428,,,,,
10054,28368,null,0,null,F,31.9428,39132,Kevin Cook,CS124,null,31.9428,67.27,26.066,,,67.27
5614,28368,null,0,null,F,31.9428,39132,Kevin Cook,CS124,null,38.3684,,,,,
20358,28368,67.27,53.82,D+,F,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,,,100
79413,28368,63.64,50.91,D,F,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,,,100
5659,28368,0,0,F,F,31.9428,39132,Kevin Cook,CS124,0,31.9428,,,,,0
67117,28368,0,0,F,F,31.9428,39132,Kevin Cook,CS124,0,31.9428,,,,,0
73251,28368,null,0,null,F,31.9428,39132,Kevin Cook,CS124,null,33.1836,,,,,
80279,28368,0,0,F,F,31.9428,39132,Kevin Cook,CS124,0,31.9428,,,,,0
24076,28368,67.27,53.82,D+,F,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,,,100
63569,28368,67.27,53.82,D+,F,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,,,100
96419,28368,0,0,F,F,31.9428,39132,Kevin Cook,CS124,0,31.9428,,,,,0
23617,28368,null,0,null,F,31.9428,39132,Kevin Cook,CS124,null,31.9428,,,,,
89593,28368,67.27,53.82,D+,F,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,,,100
52223,28368,74.55,59.64,C,F,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,,,100
95193,28368,0,0,F,F,31.9428,39132,Kevin Cook,CS124,0,31.9428,,,,,0
32149,28368,63.64,50.91,D,F,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,,,100
26637,28368,null,0,null,F,31.9428,39132,Kevin Cook,CS124,null,33.1836,,,,,
92917,28368,null,0,null,F,31.9428,39132,Kevin Cook,CS124,null,31.9428,,,,,
94101,28368,74.55,59.64,C,F,31.9428,39132,Kevin Cook,CS124,0,31.9428,,,,,0
29809,28368,74.55,59.64,C,F,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,,,100
93967,28368,78.18,62.55,C+,D-,31.9428,39132,Kevin Cook,CS124,0,31.9428,,,,,0
69395,28368,0,0,F,F,31.9428,39132,Kevin Cook,CS124,0,31.9428,,,,,0
86437,28368,0,0,F,F,31.9428,39132,Kevin Cook,CS124,0,31.9428,,,,,0
87383,28368,63.64,50.91,D,F,31.9428,39132,Kevin Cook,CS124,0,31.9428,,,,,0
19833,28368,null,0,null,F,31.9428,39132,Kevin Cook,CS124,null,31.9428,,,,,
64315,28368,0,0,F,F,31.9428,39132,Kevin Cook,CS124,0,31.9428,75,36.7614,,,37.5
17871,28368,null,0,null,F,31.9428,39132,Kevin Cook,CS124,null,31.9428,92,77.96428571,85,80.84615385,88.5
53241,28368,100,80,A,B-,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,,,100
19228,28368,67.27,53.82,D+,F,31.9428,39132,Kevin Cook,CS124,0,31.9428,,,,,0
93805,28368,67.27,53.82,D+,F,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,,,100
93805,28368,67.27,53.82,D+,F,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,,,100
19025,28368,0,0,F,F,31.9428,39132,Kevin Cook,CS124,0,31.9428,,,,,0
28625,28368,92.73,74.18,A-,C,31.9428,39132,Kevin Cook,CS124,100,31.9428,73,77.44117647,,,86.5
131755,28368,74.55,59.64,C,F,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,,,100
31691,28368,67.27,53.82,D+,F,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,,,100
92981,28368,63.64,50.91,D,F,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,,,100
93739,28368,67.27,53.82,D+,F,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,,,100
61515,28368,null,0,null,F,31.9428,39132,Kevin Cook,CS124,null,31.9428,,,,,
6842,28368,0,0,F,F,31.9428,39132,Kevin Cook,CS124,0,31.9428,,,,,0
94263,28368,67.27,53.82,D+,F,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,,,100
25893,28368,85.45,68.36,B,D+,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,,,100
71541,28368,67.27,53.82,D+,F,31.9428,39132,Kevin Cook,CS124,100,31.9428,,,,,100
87431,28366,77.28,61.82,C+,D-,43.42574468,37950,Luc Comeau,CS101,,,,,,,
63829,28366,96.08,67.08,A,D+,43.42574468,37950,Luc Comeau,CS101,,,,,,,
96865,28366,95.33,66.42,A,D,43.42574468,37950,Luc Comeau,CS101,,,,,,,
29981,28366,93.27,65.23,A,D,43.42574468,37950,Luc Comeau,CS101,,,,,,,
13664,28366,90.27,62.75,A-,D-,43.42574468,37950,Luc Comeau,CS101,,,,,,,
56307,28366,0,0,F,F,43.42574468,37950,Luc Comeau,CS101,35.57,49.5586,,,,,35.57
88043,28366,72.4,50.54,C-,F,43.42574468,37950,Luc Comeau,CS101,100,33.1836,,,,,100
63833,28366,93.1,65.4,A,D,43.42574468,37950,Luc Comeau,CS101,,,,,,,
24918,28366,86.72,61.1,B,D-,43.42574468,37950,Luc Comeau,CS101,,,,,,,
63987,28366,1.14,0.91,F,F,43.42574468,37950,Luc Comeau,CS101,5.17,69.36486486,,,,,5.17
4692,28366,17.77,14.22,F,F,43.42574468,37950,Luc Comeau,CS101,,,,,,,
75085,28366,83.35,58.9,B,F,43.42574468,37950,Luc Comeau,CS101,,,,,,,
93627,28366,0,0,F,F,43.42574468,37950,Luc Comeau,CS101,,,,,,,
12606,28366,0,0,F,F,43.42574468,37950,Luc Comeau,CS101,,,,,,,
42780,28366,91.84,64.23,A-,D,43.42574468,37950,Luc Comeau,CS101,,,,,,,
22429,28366,95.04,66.27,A,D,43.42574468,37950,Luc Comeau,CS101,,,,,,,
49707,28366,0,0,F,F,43.42574468,37950,Luc Comeau,CS101,,,,,,,
68567,28366,99.55,69.7,A,D+,43.42574468,37950,Luc Comeau,CS101,,,,,,,
96633,28366,95.5,67,A,D+,43.42574468,37950,Luc Comeau,CS101,92.86,38.3684,,,,,92.86
14189,28366,98.94,69.19,A,D+,43.42574468,37950,Luc Comeau,CS101,,,,,,,
14211,28366,60.37,48.29,D-,F,43.42574468,37950,Luc Comeau,CS101,,,,,,,
59977,28366,0,0,F,F,43.42574468,37950,Luc Comeau,CS101,,,,,,,
70739,28366,99.1,69.4,A,D+,43.42574468,37950,Luc Comeau,CS101,,,,,,,
4801,28366,0,0,F,F,43.42574468,37950,Luc Comeau,CS101,,,,,,,
87527,28366,79.25,55.56,C+,F,43.42574468,37950,Luc Comeau,CS101,,,,,,,
41922,28366,0,0,F,F,43.42574468,37950,Luc Comeau,CS101,,,,,,,
2796,28366,78.74,62.99,C+,D-,43.42574468,37950,Luc Comeau,CS101,76.01,33.1836,,,,,76.01
44183,28366,99.85,69.9,A,D+,43.42574468,37950,Luc Comeau,CS101,94,70.74,97.57,39.340625,,,95.785
52223,28366,0,0,F,F,43.42574468,37950,Luc Comeau,CS101,74.55,31.9428,,,,,74.55
89089,28366,17.61,14.09,F,F,43.42574468,37950,Luc Comeau,CS101,,,,,,,
33076,28366,95.05,66.22,A,D,43.42574468,37950,Luc Comeau,CS101,81.51,80.68709677,98.96,36.7614,,,90.235
51769,28366,100,70,A,C-,43.42574468,37950,Luc Comeau,CS101,,,,,,,
59345,28366,70.36,56.28,C-,F,43.42574468,37950,Luc Comeau,CS101,102.01,78.5898,,,,,102.01
57679,28366,97.62,68.13,A,D+,43.42574468,37950,Luc Comeau,CS101,,,,,,,
30004,28366,11.25,9,F,F,43.42574468,37950,Luc Comeau,CS101,65,76.70454545,92,86.17073171,85,80.12121212,80.66666667
29292,28366,97.45,68.3,A,D+,43.42574468,37950,Luc Comeau,CS101,98.63,75.689,95,78.72093023,112.87,60.31285714,102.1666667
88945,28366,0,0,F,F,43.42574468,37950,Luc Comeau,CS101,,,,,,,
86533,28366,75.06,51.97,C,F,43.42574468,37950,Luc Comeau,CS101,83.68,46.3128,,,,,83.68
6321,28366,0,0,F,F,43.42574468,37950,Luc Comeau,CS101,,,,,,,
97069,28366,79.21,63.37,C+,D,43.42574468,37950,Luc Comeau,CS101,,,,,,,
97433,28366,72.31,57.85,C-,F,43.42574468,37950,Luc Comeau,CS101,,,,,,,
25228,28366,96.85,67.9,A,D+,43.42574468,37950,Luc Comeau,CS101,,,,,,,
19025,28366,47.63,38.1,F,F,43.42574468,37950,Luc Comeau,CS101,0,31.9428,,,,,0
25074,28366,5.49,4.39,F,F,43.42574468,37950,Luc Comeau,CS101,18.47,67.18457143,,,,,18.47
63385,28366,88.58,62.24,B+,D-,43.42574468,37950,Luc Comeau,CS101,,,,,,,
78451,28366,71.46,57.17,C-,F,43.42574468,37950,Luc Comeau,CS101,56.09,33.1836,,,,,56.09
94679,28366,98.65,69.1,A,D+,43.42574468,37950,Luc Comeau,CS101,,,,,,,
68301,20800,71.76,71.76,C-,C-,53.2454,39132,Kevin Cook,CS124,71.76,53.2454,,,,,71.76
44904,20800,57.88,57.88,F,F,53.2454,39132,Kevin Cook,CS124,57.88,53.2454,,,,,57.88
30713,20800,0,0,F,F,53.2454,39132,Kevin Cook,CS124,0,53.2454,,,,,0
54415,20800,65.75,65.75,D,D,53.2454,39132,Kevin Cook,CS124,65.75,53.2454,,,,,65.75
57851,20800,5,5,F,F,53.2454,39132,Kevin Cook,CS124,38.96,49.5586,,,,,38.96
69209,20800,83.2,83.2,B,B,53.2454,39132,Kevin Cook,CS124,83.2,53.2454,,,,,83.2
64495,20800,84.33,84.33,B,B,53.2454,39132,Kevin Cook,CS124,84.33,53.2454,,,,,84.33
63479,20800,61.41,61.41,D-,D-,53.2454,39132,Kevin Cook,CS124,61.41,53.2454,0,26.066,,,30.705
15837,20800,0,0,F,F,53.2454,39132,Kevin Cook,CS124,36.98,33.1836,,,,,36.98
35759,20800,0,0,F,F,53.2454,39132,Kevin Cook,CS124,0,53.2454,,,,,0
46184,20800,0,0,F,F,53.2454,39132,Kevin Cook,CS124,0,53.2454,,,,,0
9767,20800,64.32,64.32,D,D,53.2454,39132,Kevin Cook,CS124,64.32,53.2454,21.24,36.7614,,,42.78
68835,20800,0,0,F,F,53.2454,39132,Kevin Cook,CS124,0,53.2454,,,,,0
61547,20800,70.73,70.73,C-,C-,53.2454,39132,Kevin Cook,CS124,70.73,53.2454,,,,,70.73
60119,20800,70.73,70.73,C-,C-,53.2454,39132,Kevin Cook,CS124,70.73,53.2454,,,,,70.73
54629,20800,85.9,85.9,B,B,53.2454,39132,Kevin Cook,CS124,85.9,53.2454,,,,,85.9
60535,20800,58.82,58.82,F,F,53.2454,39132,Kevin Cook,CS124,58.82,53.2454,,,,,58.82
63459,20800,62.55,62.55,D-,D-,53.2454,39132,Kevin Cook,CS124,51.19,33.1836,,,,,51.19
69479,20800,70.23,70.23,C-,C-,53.2454,39132,Kevin Cook,CS124,70.23,53.2454,63.64,26.066,,,66.935
66411,20800,61.44,61.44,D-,D-,53.2454,39132,Kevin Cook,CS124,61.44,53.2454,,,,,61.44
70825,20800,90.9,90.9,A-,A-,53.2454,39132,Kevin Cook,CS124,90.9,53.2454,,,,,90.9
57457,20800,0,0,F,F,53.2454,39132,Kevin Cook,CS124,3.3,29.34,,,,,3.3
52507,20800,66.32,66.32,D,D,53.2454,39132,Kevin Cook,CS124,66.32,53.2454,,,,,66.32
70765,20800,0,0,F,F,53.2454,39132,Kevin Cook,CS124,10.94,33.1836,,,,,10.94
52495,20800,90.15,90.15,A-,A-,53.2454,39132,Kevin Cook,CS124,90.15,53.2454,,,,,90.15
66551,20800,null,0,null,F,53.2454,39132,Kevin Cook,CS124,null,53.2454,75,81.74324324,16.28,60.31285714,45.64
68537,20800,67.32,67.32,D+,D+,53.2454,39132,Kevin Cook,CS124,67.32,53.2454,0,26.066,,,33.66
63483,20800,0,0,F,F,53.2454,39132,Kevin Cook,CS124,0,53.2454,,,,,0
30749,20800,58.13,58.13,F,F,53.2454,39132,Kevin Cook,CS124,58.13,53.2454,,,,,58.13
63783,20800,72.98,72.98,C-,C-,53.2454,39132,Kevin Cook,CS124,72.98,53.2454,,,,,72.98
3479,20800,82.45,82.45,B-,B-,53.2454,39132,Kevin Cook,CS124,82.45,53.2454,,,,,82.45
64347,20800,89.77,89.77,B+,B+,53.2454,39132,Kevin Cook,CS124,89.77,53.2454,,,,,89.77
64315,20800,59,59,F,F,53.2454,39132,Kevin Cook,CS124,0,31.9428,75,36.7614,,,37.5
1063,20800,null,0,null,F,53.2454,39132,Kevin Cook,CS124,null,53.2454,,,,,
51891,20800,78.05,78.05,C+,C+,53.2454,39132,Kevin Cook,CS124,78.05,53.2454,,,,,78.05
19025,20800,0,0,F,F,53.2454,39132,Kevin Cook,CS124,0,31.9428,,,,,0
69753,20800,74.1,74.1,C,C,53.2454,39132,Kevin Cook,CS124,74.1,53.2454,,,,,74.1
72997,20800,78.51,78.51,C+,C+,53.2454,39132,Kevin Cook,CS124,78.51,53.2454,,,,,78.51
68377,20800,5,5,F,F,53.2454,39132,Kevin Cook,CS124,5,53.2454,,,,,5
36297,20800,0,0,F,F,53.2454,39132,Kevin Cook,CS124,0,53.2454,50,81.30952381,,,25
59509,20800,94.18,94.18,A,A,53.2454,39132,Kevin Cook,CS124,94.18,53.2454,,,,,94.18
50875,20800,72.89,72.89,C-,C-,53.2454,39132,Kevin Cook,CS124,72.89,53.2454,,,,,72.89
29641,20800,79.17,79.17,C+,C+,53.2454,39132,Kevin Cook,CS124,79.17,53.2454,,,,,79.17
57247,20800,83.11,83.11,B,B,53.2454,39132,Kevin Cook,CS124,83.11,53.2454,,,,,83.11
41760,20800,70.82,70.82,C-,C-,53.2454,39132,Kevin Cook,CS124,70.82,53.2454,,,,,70.82
34035,20800,67.25,67.25,D+,D+,53.2454,39132,Kevin Cook,CS124,67.25,53.2454,,,,,67.25
70647,20800,60.19,60.19,D-,D-,53.2454,39132,Kevin Cook,CS124,60.19,53.2454,,,,,60.19
59123,20800,64.07,64.07,D,D,53.2454,39132,Kevin Cook,CS124,64.07,53.2454,null,51.9488,,,64.07
63929,20800,88.27,88.27,B+,B+,53.2454,39132,Kevin Cook,CS124,88.27,53.2454,,,,,88.27
73613,20800,95.59,95.59,A,A,53.2454,39132,Kevin Cook,CS124,95.59,53.2454,,,,,95.59
1395,17106,92.58,92.58,A,A,88.66,38721,Jody Swenson,ECEN390,,,,,95,78.75757576,95
35232,17106,80,80,B-,B-,88.66,38721,Jody Swenson,ECEN390,,,,,,,
30547,17106,95.42,95.42,A,A,88.66,38721,Jody Swenson,ECEN390,89.28,76.14,,,,,89.28
24240,17106,93.83,93.83,A,A,88.66,38721,Jody Swenson,ECEN390,,,,,,,
22405,17106,87.01,87.01,B+,B+,88.66,38721,Jody Swenson,ECEN390,95,82.50561798,,,,,95
8916,17106,89.49,89.49,A-,A-,88.66,38721,Jody Swenson,ECEN390,,,,,,,
8327,17106,84.42,84.42,B,B,88.66,38721,Jody Swenson,ECEN390,95,80.75438596,,,,,95
5784,17106,87.87,87.87,B+,B+,88.66,38721,Jody Swenson,ECEN390,,,,,,,
